UF,Mun,Pop estimada 2021,Faixa_pop,Regiao
BA,Cotegipe,13756,3 - 10001 até 20000,2 - Nordeste
BA,Cravolândia,5352,2 - 5001 até 10000,2 - Nordeste
BA,Crisópolis,21219,4 - 20001 até 50000,2 - Nordeste
BA,Cristópolis,13981,3 - 10001 até 20000,2 - Nordeste
BA,Cruz das Almas,63923,5 - 50001 até 100000,2 - Nordeste
BA,Curaçá,35065,4 - 20001 até 50000,2 - Nordeste
BA,Dário Meira,10347,3 - 10001 até 20000,2 - Nordeste
BA,Dias dÁvila,83705,5 - 50001 até 100000,2 - Nordeste
BA,Dom Basílio,12281,3 - 10001 até 20000,2 - Nordeste
BA,Dom Macedo Costa,4072,1 - Até 5000,2 - Nordeste
BA,Elísio Medrado,8129,2 - 5001 até 10000,2 - Nordeste
BA,Encruzilhada,15914,3 - 10001 até 20000,2 - Nordeste
BA,Entre Rios,42014,4 - 20001 até 50000,2 - Nordeste
BA,Esplanada,37902,4 - 20001 até 50000,2 - Nordeste
BA,Euclides da Cunha,61112,5 - 50001 até 100000,2 - Nordeste
BA,Eunápolis,115360,6 - 100001 até 500000,2 - Nordeste
BA,Fátima,17801,3 - 10001 até 20000,2 - Nordeste
BA,Feira da Mata,5656,2 - 5001 até 10000,2 - Nordeste
BA,Feira de Santana,624107,7 - Maior que 500000,2 - Nordeste
BA,Filadélfia,16314,3 - 10001 até 20000,2 - Nordeste
BA,Firmino Alves,5641,2 - 5001 até 10000,2 - Nordeste
BA,Floresta Azul,10525,3 - 10001 até 20000,2 - Nordeste
BA,Formosa do Rio Preto,26111,4 - 20001 até 50000,2 - Nordeste
BA,Gandu,32778,4 - 20001 até 50000,2 - Nordeste
BA,Gavião,4417,1 - Até 5000,2 - Nordeste
BA,Gentio do Ouro,11284,3 - 10001 até 20000,2 - Nordeste
BA,Glória,15247,3 - 10001 até 20000,2 - Nordeste
BA,Gongogi,6852,2 - 5001 até 10000,2 - Nordeste
BA,Governador Mangabeira,20800,4 - 20001 até 50000,2 - Nordeste
BA,Guajeru,6371,2 - 5001 até 10000,2 - Nordeste
BA,Guanambi,85353,5 - 50001 até 100000,2 - Nordeste
BA,Guaratinga,20565,4 - 20001 até 50000,2 - Nordeste
BA,Heliópolis,12946,3 - 10001 até 20000,2 - Nordeste
BA,Iaçu,23950,4 - 20001 até 50000,2 - Nordeste
BA,Ibiassucê,8849,2 - 5001 até 10000,2 - Nordeste
BA,Ibicaraí,21083,4 - 20001 até 50000,2 - Nordeste
BA,Ibicoara,19990,3 - 10001 até 20000,2 - Nordeste
BA,Ibicuí,16262,3 - 10001 até 20000,2 - Nordeste
BA,Ibipeba,18421,3 - 10001 até 20000,2 - Nordeste
BA,Ibipitanga,14989,3 - 10001 até 20000,2 - Nordeste
BA,Ibiquera,4047,1 - Até 5000,2 - Nordeste
BA,Ibirapitanga,23433,4 - 20001 até 50000,2 - Nordeste
BA,Ibirapuã,8740,2 - 5001 até 10000,2 - Nordeste
BA,Ibirataia,14476,3 - 10001 até 20000,2 - Nordeste
BA,Ibitiara,16463,3 - 10001 até 20000,2 - Nordeste
BA,Ibititá,17048,3 - 10001 até 20000,2 - Nordeste
BA,Ibotirama,27076,4 - 20001 até 50000,2 - Nordeste
BA,Ichu,6232,2 - 5001 até 10000,2 - Nordeste
BA,Igaporã,15661,3 - 10001 até 20000,2 - Nordeste
BA,Igrapiúna,12963,3 - 10001 até 20000,2 - Nordeste
BA,Iguaí,27006,4 - 20001 até 50000,2 - Nordeste
BA,Ilhéus,157639,6 - 100001 até 500000,2 - Nordeste
BA,Inhambupe,40720,4 - 20001 até 50000,2 - Nordeste
BA,Ipecaetá,14229,3 - 10001 até 20000,2 - Nordeste
BA,Ipiaú,45969,4 - 20001 até 50000,2 - Nordeste
BA,Ipirá,59281,5 - 50001 até 100000,2 - Nordeste
BA,Ipupiara,9954,2 - 5001 até 10000,2 - Nordeste
BA,Irajuba,7295,2 - 5001 até 10000,2 - Nordeste
BA,Iramaia,7874,2 - 5001 até 10000,2 - Nordeste
BA,Iraquara,25728,4 - 20001 até 50000,2 - Nordeste
BA,Irará,29305,4 - 20001 até 50000,2 - Nordeste
BA,Irecê,74050,5 - 50001 até 100000,2 - Nordeste
BA,Itabela,30901,4 - 20001 até 50000,2 - Nordeste
BA,Itaberaba,64795,5 - 50001 até 100000,2 - Nordeste
BA,Itabuna,214123,6 - 100001 até 500000,2 - Nordeste
BA,Itacaré,29051,4 - 20001 até 50000,2 - Nordeste
BA,Itaeté,16164,3 - 10001 até 20000,2 - Nordeste
BA,Itagi,12140,3 - 10001 até 20000,2 - Nordeste
BA,Itagibá,14331,3 - 10001 até 20000,2 - Nordeste
BA,Itagimirim,6784,2 - 5001 até 10000,2 - Nordeste
BA,Itaguaçu da Bahia,14650,3 - 10001 até 20000,2 - Nordeste
BA,Itaju do Colônia,6515,2 - 5001 até 10000,2 - Nordeste
BA,Itajuípe,20309,4 - 20001 até 50000,2 - Nordeste
BA,Itamaraju,64423,5 - 50001 até 100000,2 - Nordeste
BA,Itamari,7971,2 - 5001 até 10000,2 - Nordeste
BA,Itambé,22474,4 - 20001 até 50000,2 - Nordeste
BA,Itanagra,6433,2 - 5001 até 10000,2 - Nordeste
BA,Itanhém,19231,3 - 10001 até 20000,2 - Nordeste
BA,Itaparica,22440,4 - 20001 até 50000,2 - Nordeste
BA,Itapé,8300,2 - 5001 até 10000,2 - Nordeste
BA,Itapebi,10173,3 - 10001 até 20000,2 - Nordeste
BA,Itapetinga,77408,5 - 50001 até 100000,2 - Nordeste
BA,Itapicuru,36173,4 - 20001 até 50000,2 - Nordeste
BA,Itapitanga,10284,3 - 10001 até 20000,2 - Nordeste
BA,Itaquara,8375,2 - 5001 até 10000,2 - Nordeste
BA,Itarantim,19937,3 - 10001 até 20000,2 - Nordeste
BA,Itatim,14588,3 - 10001 até 20000,2 - Nordeste
BA,Itiruçu,12482,3 - 10001 até 20000,2 - Nordeste
BA,Itiúba,36140,4 - 20001 até 50000,2 - Nordeste
BA,Itororó,20394,4 - 20001 até 50000,2 - Nordeste
BA,Ituaçu,19095,3 - 10001 até 20000,2 - Nordeste
BA,Ituberá,28870,4 - 20001 até 50000,2 - Nordeste
BA,Iuiu,11038,3 - 10001 até 20000,2 - Nordeste
BA,Jaborandi,8176,2 - 5001 até 10000,2 - Nordeste
BA,Jacaraci,14855,3 - 10001 até 20000,2 - Nordeste
BA,Jacobina,80749,5 - 50001 até 100000,2 - Nordeste
BA,Jaguaquara,54913,5 - 50001 até 100000,2 - Nordeste
BA,Jaguarari,33915,4 - 20001 até 50000,2 - Nordeste
BA,Jaguaripe,19162,3 - 10001 até 20000,2 - Nordeste
BA,Jandaíra,10742,3 - 10001 até 20000,2 - Nordeste
BA,Jequié,156277,6 - 100001 até 500000,2 - Nordeste
BA,Jeremoabo,40832,4 - 20001 até 50000,2 - Nordeste
BA,Jiquiriçá,14576,3 - 10001 até 20000,2 - Nordeste
BA,Jitaúna,10470,3 - 10001 até 20000,2 - Nordeste
BA,João Dourado,25606,4 - 20001 até 50000,2 - Nordeste
BA,Juazeiro,219544,6 - 100001 até 500000,2 - Nordeste
BA,Jucuruçu,8856,2 - 5001 até 10000,2 - Nordeste
BA,Jussara,15241,3 - 10001 até 20000,2 - Nordeste
BA,Jussari,5706,2 - 5001 até 10000,2 - Nordeste
BA,Jussiape,5777,2 - 5001 até 10000,2 - Nordeste
BA,Lafaiete Coutinho,3663,1 - Até 5000,2 - Nordeste
BA,Lagoa Real,15870,3 - 10001 até 20000,2 - Nordeste
BA,Laje,24214,4 - 20001 até 50000,2 - Nordeste
BA,Lajedão,3993,1 - Até 5000,2 - Nordeste
BA,Lajedinho,3735,1 - Até 5000,2 - Nordeste
BA,Lajedo do Tabocal,8591,2 - 5001 até 10000,2 - Nordeste
BA,Lamarão,8078,2 - 5001 até 10000,2 - Nordeste
BA,Lapão,27323,4 - 20001 até 50000,2 - Nordeste
BA,Lauro de Freitas,204669,6 - 100001 até 500000,2 - Nordeste
BA,Lençóis,11586,3 - 10001 até 20000,2 - Nordeste
BA,Licínio de Almeida,12357,3 - 10001 até 20000,2 - Nordeste
BA,Livramento de Nossa Senhora,46372,4 - 20001 até 50000,2 - Nordeste
BA,Luís Eduardo Magalhães,92671,5 - 50001 até 100000,2 - Nordeste
BA,Macajuba,11318,3 - 10001 até 20000,2 - Nordeste
BA,Macarani,19056,3 - 10001 até 20000,2 - Nordeste
BA,Macaúbas,50481,5 - 50001 até 100000,2 - Nordeste
BA,Macururé,7752,2 - 5001 até 10000,2 - Nordeste
BA,Madre de Deus,21754,4 - 20001 até 50000,2 - Nordeste
BA,Maetinga,2386,1 - Até 5000,2 - Nordeste
BA,Maiquinique,10294,3 - 10001 até 20000,2 - Nordeste
BA,Mairi,18535,3 - 10001 até 20000,2 - Nordeste
BA,Malhada,16875,3 - 10001 até 20000,2 - Nordeste
BA,Malhada de Pedras,8326,2 - 5001 até 10000,2 - Nordeste
BA,Manoel Vitorino,12944,3 - 10001 até 20000,2 - Nordeste
BA,Mansidão,13822,3 - 10001 até 20000,2 - Nordeste
BA,Maracás,19973,3 - 10001 até 20000,2 - Nordeste
BA,Maragogipe,44902,4 - 20001 até 50000,2 - Nordeste
BA,Maraú,20664,4 - 20001 até 50000,2 - Nordeste
BA,Marcionílio Souza,10357,3 - 10001 até 20000,2 - Nordeste
BA,Mascote,13619,3 - 10001 até 20000,2 - Nordeste
BA,Mata de São João,47643,4 - 20001 até 50000,2 - Nordeste
BA,Matina,12359,3 - 10001 até 20000,2 - Nordeste
BA,Medeiros Neto,22741,4 - 20001 até 50000,2 - Nordeste
BA,Miguel Calmon,25771,4 - 20001 até 50000,2 - Nordeste
BA,Milagres,10838,3 - 10001 até 20000,2 - Nordeste
BA,Mirangaba,18603,3 - 10001 até 20000,2 - Nordeste
BA,Mirante,8264,2 - 5001 até 10000,2 - Nordeste
BA,Monte Santo,49145,4 - 20001 até 50000,2 - Nordeste
BA,Morpará,8476,2 - 5001 até 10000,2 - Nordeste
BA,Morro do Chapéu,35466,4 - 20001 até 50000,2 - Nordeste
BA,Mortugaba,12063,3 - 10001 até 20000,2 - Nordeste
BA,Mucugê,8725,2 - 5001 até 10000,2 - Nordeste
BA,Mucuri,42729,4 - 20001 até 50000,2 - Nordeste
BA,Mulungu do Morro,10469,3 - 10001 até 20000,2 - Nordeste
BA,Mundo Novo,27153,4 - 20001 até 50000,2 - Nordeste
BA,Muniz Ferreira,7464,2 - 5001 até 10000,2 - Nordeste
BA,Muquém do São Francisco,11479,3 - 10001 até 20000,2 - Nordeste
BA,Muritiba,29420,4 - 20001 até 50000,2 - Nordeste
BA,Mutuípe,22340,4 - 20001 até 50000,2 - Nordeste
BA,Nazaré,28661,4 - 20001 até 50000,2 - Nordeste
BA,Nilo Peçanha,14156,3 - 10001 até 20000,2 - Nordeste
BA,Nordestina,13197,3 - 10001 até 20000,2 - Nordeste
BA,Nova Canaã,16482,3 - 10001 até 20000,2 - Nordeste
BA,Nova Fátima,7830,2 - 5001 até 10000,2 - Nordeste
BA,Nova Ibiá,6518,2 - 5001 até 10000,2 - Nordeste
BA,Nova Itarana,8328,2 - 5001 até 10000,2 - Nordeste
BA,Nova Redenção,9126,2 - 5001 até 10000,2 - Nordeste
BA,Nova Soure,27047,4 - 20001 até 50000,2 - Nordeste
BA,Nova Viçosa,44170,4 - 20001 até 50000,2 - Nordeste
BA,Novo Horizonte,12653,3 - 10001 até 20000,2 - Nordeste
BA,Novo Triunfo,15445,3 - 10001 até 20000,2 - Nordeste
BA,Olindina,28373,4 - 20001 até 50000,2 - Nordeste
BA,Oliveira dos Brejinhos,21797,4 - 20001 até 50000,2 - Nordeste
BA,Ouriçangas,8575,2 - 5001 até 10000,2 - Nordeste
BA,Ourolândia,17567,3 - 10001 até 20000,2 - Nordeste
BA,Palmas de Monte Alto,21840,4 - 20001 até 50000,2 - Nordeste
BA,Palmeiras,9123,2 - 5001 até 10000,2 - Nordeste
BA,Paramirim,21777,4 - 20001 até 50000,2 - Nordeste
BA,Paratinga,32274,4 - 20001 até 50000,2 - Nordeste
BA,Paripiranga,29124,4 - 20001 até 50000,2 - Nordeste
BA,Pau Brasil,9550,2 - 5001 até 10000,2 - Nordeste
BA,Paulo Afonso,119213,6 - 100001 até 500000,2 - Nordeste
BA,Pé de Serra,13535,3 - 10001 até 20000,2 - Nordeste
BA,Pedrão,7438,2 - 5001 até 10000,2 - Nordeste
BA,Pedro Alexandre,16698,3 - 10001 até 20000,2 - Nordeste
BA,Piatã,16854,3 - 10001 até 20000,2 - Nordeste
BA,Pilão Arcado,35295,4 - 20001 até 50000,2 - Nordeste
BA,Pindaí,16308,3 - 10001 até 20000,2 - Nordeste
BA,Pindobaçu,20048,4 - 20001 até 50000,2 - Nordeste
BA,Pintadas,10353,3 - 10001 até 20000,2 - Nordeste
BA,Piraí do Norte,10050,3 - 10001 até 20000,2 - Nordeste
BA,Piripá,10253,3 - 10001 até 20000,2 - Nordeste
BA,Piritiba,25162,4 - 20001 até 50000,2 - Nordeste
BA,Planaltino,9415,2 - 5001 até 10000,2 - Nordeste
BA,Planalto,26581,4 - 20001 até 50000,2 - Nordeste
BA,Poções,46885,4 - 20001 até 50000,2 - Nordeste
BA,Pojuca,40401,4 - 20001 até 50000,2 - Nordeste
BA,Ponto Novo,14729,3 - 10001 até 20000,2 - Nordeste
BA,Porto Seguro,152529,6 - 100001 até 500000,2 - Nordeste
BA,Potiraguá,6623,2 - 5001 até 10000,2 - Nordeste
BA,Prado,28214,4 - 20001 até 50000,2 - Nordeste
BA,Presidente Dutra,15180,3 - 10001 até 20000,2 - Nordeste
BA,Presidente Jânio Quadros,12028,3 - 10001 até 20000,2 - Nordeste
BA,Presidente Tancredo Neves,28272,4 - 20001 até 50000,2 - Nordeste
BA,Queimadas,25428,4 - 20001 até 50000,2 - Nordeste
BA,Quijingue,27672,4 - 20001 até 50000,2 - Nordeste
BA,Quixabeira,8939,2 - 5001 até 10000,2 - Nordeste
BA,Rafael Jambeiro,22643,4 - 20001 até 50000,2 - Nordeste
BA,Remanso,41324,4 - 20001 até 50000,2 - Nordeste
BA,Retirolândia,14588,3 - 10001 até 20000,2 - Nordeste
BA,Riachão das Neves,22330,4 - 20001 até 50000,2 - Nordeste
BA,Riachão do Jacuípe,33498,4 - 20001 até 50000,2 - Nordeste
BA,Riacho de Santana,35757,4 - 20001 até 50000,2 - Nordeste
BA,Ribeira do Amparo,14631,3 - 10001 até 20000,2 - Nordeste
BA,Ribeira do Pombal,54097,5 - 50001 até 100000,2 - Nordeste
BA,Ribeirão do Largo,4896,1 - Até 5000,2 - Nordeste
BA,Rio de Contas,12878,3 - 10001 até 20000,2 - Nordeste
BA,Rio do Antônio,15521,3 - 10001 até 20000,2 - Nordeste
BA,Rio do Pires,11672,3 - 10001 até 20000,2 - Nordeste
BA,Rio Real,41209,4 - 20001 até 50000,2 - Nordeste
BA,Rodelas,9548,2 - 5001 até 10000,2 - Nordeste
BA,Ruy Barbosa,30900,4 - 20001 até 50000,2 - Nordeste
BA,Salinas da Margarida,16047,3 - 10001 até 20000,2 - Nordeste
BA,Salvador,2900319,7 - Maior que 500000,2 - Nordeste
BA,Santa Bárbara,20971,4 - 20001 até 50000,2 - Nordeste
BA,Santa Brígida,13917,3 - 10001 até 20000,2 - Nordeste
BA,Santa Cruz Cabrália,28058,4 - 20001 até 50000,2 - Nordeste
BA,Santa Cruz da Vitória,6241,2 - 5001 até 10000,2 - Nordeste
BA,Santa Inês,10583,3 - 10001 até 20000,2 - Nordeste
BA,Santaluz,37704,4 - 20001 até 50000,2 - Nordeste
BA,Santa Luzia,12308,3 - 10001 até 20000,2 - Nordeste
BA,Santa Maria da Vitória,39707,4 - 20001 até 50000,2 - Nordeste
BA,Santana,26792,4 - 20001 até 50000,2 - Nordeste
BA,Santanópolis,8987,2 - 5001 até 10000,2 - Nordeste
BA,Santa Rita de Cássia,28613,4 - 20001 até 50000,2 - Nordeste
BA,Santa Teresinha,10520,3 - 10001 até 20000,2 - Nordeste
BA,Santo Amaro,60190,5 - 50001 até 100000,2 - Nordeste
BA,Santo Antônio de Jesus,103204,6 - 100001 até 500000,2 - Nordeste
BA,Santo Estêvão,53666,5 - 50001 até 100000,2 - Nordeste
BA,São Desidério,34764,4 - 20001 até 50000,2 - Nordeste
BA,São Domingos,9085,2 - 5001 até 10000,2 - Nordeste
BA,São Félix,14784,3 - 10001 até 20000,2 - Nordeste
BA,São Félix do Coribe,15543,3 - 10001 até 20000,2 - Nordeste
BA,São Felipe,21083,4 - 20001 até 50000,2 - Nordeste
BA,São Francisco do Conde,40664,4 - 20001 até 50000,2 - Nordeste
BA,São Gabriel,18785,3 - 10001 até 20000,2 - Nordeste
BA,São Gonçalo dos Campos,38315,4 - 20001 até 50000,2 - Nordeste
BA,São José da Vitória,5562,2 - 5001 até 10000,2 - Nordeste
BA,São José do Jacuípe,10546,3 - 10001 até 20000,2 - Nordeste
BA,São Miguel das Matas,11733,3 - 10001 até 20000,2 - Nordeste
BA,São Sebastião do Passé,44554,4 - 20001 até 50000,2 - Nordeste
BA,Sapeaçu,17421,3 - 10001 até 20000,2 - Nordeste
BA,Sátiro Dias,17330,3 - 10001 até 20000,2 - Nordeste
BA,Saubara,12163,3 - 10001 até 20000,2 - Nordeste
BA,Saúde,12971,3 - 10001 até 20000,2 - Nordeste
BA,Seabra,44370,4 - 20001 até 50000,2 - Nordeste
BA,Sebastião Laranjeiras,11586,3 - 10001 até 20000,2 - Nordeste
BA,Senhor do Bonfim,79813,5 - 50001 até 100000,2 - Nordeste
BA,Serra do Ramalho,31362,4 - 20001 até 50000,2 - Nordeste
BA,Sento Sé,41279,4 - 20001 até 50000,2 - Nordeste
BA,Serra Dourada,17261,3 - 10001 até 20000,2 - Nordeste
BA,Serra Preta,14531,3 - 10001 até 20000,2 - Nordeste
BA,Serrinha,81693,5 - 50001 até 100000,2 - Nordeste
BA,Serrolândia,13490,3 - 10001 até 20000,2 - Nordeste
BA,Simões Filho,137117,6 - 100001 até 500000,2 - Nordeste
BA,Sítio do Mato,13104,3 - 10001 até 20000,2 - Nordeste
BA,Sítio do Quinto,9431,2 - 5001 até 10000,2 - Nordeste
BA,Sobradinho,23274,4 - 20001 até 50000,2 - Nordeste
BA,Souto Soares,17118,3 - 10001 até 20000,2 - Nordeste
BA,Tabocas do Brejo Velho,12515,3 - 10001 até 20000,2 - Nordeste
BA,Tanhaçu,20383,4 - 20001 até 50000,2 - Nordeste
BA,Tanque Novo,17518,3 - 10001 até 20000,2 - Nordeste
BA,Tanquinho,7936,2 - 5001 até 10000,2 - Nordeste
BA,Taperoá,21421,4 - 20001 até 50000,2 - Nordeste
BA,Tapiramutá,16939,3 - 10001 até 20000,2 - Nordeste
BA,Teixeira de Freitas,164290,6 - 100001 até 500000,2 - Nordeste
BA,Teodoro Sampaio,7296,2 - 5001 até 10000,2 - Nordeste
BA,Teofilândia,22590,4 - 20001 até 50000,2 - Nordeste
BA,Teolândia,15097,3 - 10001 até 20000,2 - Nordeste
BA,Terra Nova,13018,3 - 10001 até 20000,2 - Nordeste
BA,Tremedal,15996,3 - 10001 até 20000,2 - Nordeste
BA,Tucano,50903,5 - 50001 até 100000,2 - Nordeste
BA,Uauá,23991,4 - 20001 até 50000,2 - Nordeste
BA,Ubaíra,19860,3 - 10001 até 20000,2 - Nordeste
BA,Ubaitaba,18647,3 - 10001 até 20000,2 - Nordeste
BA,Ubatã,27481,4 - 20001 até 50000,2 - Nordeste
BA,Uibaí,13894,3 - 10001 até 20000,2 - Nordeste
BA,Umburanas,19573,3 - 10001 até 20000,2 - Nordeste
BA,Una,18108,3 - 10001 até 20000,2 - Nordeste
BA,Urandi,16672,3 - 10001 até 20000,2 - Nordeste
BA,Uruçuca,20312,4 - 20001 até 50000,2 - Nordeste
BA,Utinga,19330,3 - 10001 até 20000,2 - Nordeste
BA,Valença,97873,5 - 50001 até 100000,2 - Nordeste
BA,Valente,29111,4 - 20001 até 50000,2 - Nordeste
BA,Várzea da Roça,14135,3 - 10001 até 20000,2 - Nordeste
BA,Várzea do Poço,9247,2 - 5001 até 10000,2 - Nordeste
BA,Várzea Nova,12556,3 - 10001 até 20000,2 - Nordeste
BA,Varzedo,8734,2 - 5001 até 10000,2 - Nordeste
BA,Vera Cruz,44185,4 - 20001 até 50000,2 - Nordeste
BA,Vereda,6105,2 - 5001 até 10000,2 - Nordeste
BA,Vitória da Conquista,343643,6 - 100001 até 500000,2 - Nordeste
BA,Wagner,9342,2 - 5001 até 10000,2 - Nordeste
BA,Wanderley,12125,3 - 10001 até 20000,2 - Nordeste
BA,Wenceslau Guimarães,20862,4 - 20001 até 50000,2 - Nordeste
BA,Xique-Xique,46562,4 - 20001 até 50000,2 - Nordeste
MG,Abadia dos Dourados,7022,2 - 5001 até 10000,3 - Sudeste
MG,Abaeté,23263,4 - 20001 até 50000,3 - Sudeste
MG,Abre Campo,13434,3 - 10001 até 20000,3 - Sudeste
MG,Acaiaca,3995,1 - Até 5000,3 - Sudeste
MG,Açucena,9270,2 - 5001 até 10000,3 - Sudeste
MG,Água Boa,13319,3 - 10001 até 20000,3 - Sudeste
MG,Água Comprida,1986,1 - Até 5000,3 - Sudeste
MG,Aguanil,4557,1 - Até 5000,3 - Sudeste
MG,Águas Formosas,19285,3 - 10001 até 20000,3 - Sudeste
MG,Águas Vermelhas,13656,3 - 10001 até 20000,3 - Sudeste
MG,Aimorés,25116,4 - 20001 até 50000,3 - Sudeste
MG,Aiuruoca,5949,2 - 5001 até 10000,3 - Sudeste
MG,Alagoa,2657,1 - Até 5000,3 - Sudeste
MG,Albertina,3015,1 - Até 5000,3 - Sudeste
MG,Além Paraíba,35438,4 - 20001 até 50000,3 - Sudeste
MG,Alfenas,80973,5 - 50001 até 100000,3 - Sudeste
MG,Alfredo Vasconcelos,7052,2 - 5001 até 10000,3 - Sudeste
MG,Almenara,42380,4 - 20001 até 50000,3 - Sudeste
MG,Alpercata,7448,2 - 5001 até 10000,3 - Sudeste
MG,Alpinópolis,20059,4 - 20001 até 50000,3 - Sudeste
MG,Alterosa,14566,3 - 10001 até 20000,3 - Sudeste
MG,Alto Caparaó,5938,2 - 5001 até 10000,3 - Sudeste
MG,Alto Rio Doce,10723,3 - 10001 até 20000,3 - Sudeste
MG,Alvarenga,3783,1 - Até 5000,3 - Sudeste
MG,Alvinópolis,15135,3 - 10001 até 20000,3 - Sudeste
MG,Alvorada de Minas,3605,1 - Até 5000,3 - Sudeste
MG,Amparo do Serra,4643,1 - Até 5000,3 - Sudeste
MG,Andradas,41704,4 - 20001 até 50000,3 - Sudeste
MG,Cachoeira de Pajeú,9470,2 - 5001 até 10000,3 - Sudeste
MG,Andrelândia,12189,3 - 10001 até 20000,3 - Sudeste
MG,Angelândia,8594,2 - 5001 até 10000,3 - Sudeste
MG,Antônio Carlos,11471,3 - 10001 até 20000,3 - Sudeste
MG,Antônio Dias,9233,2 - 5001 até 10000,3 - Sudeste
MG,Antônio Prado de Minas,1577,1 - Até 5000,3 - Sudeste
MG,Araçaí,2360,1 - Até 5000,3 - Sudeste
MG,Aracitaba,2056,1 - Até 5000,3 - Sudeste
MG,Araçuaí,36715,4 - 20001 até 50000,3 - Sudeste
MG,Araguari,118361,6 - 100001 até 500000,3 - Sudeste
MG,Arantina,2779,1 - Até 5000,3 - Sudeste
MG,Araponga,8467,2 - 5001 até 10000,3 - Sudeste
MG,Araporã,6992,2 - 5001 até 10000,3 - Sudeste
MG,Arapuá,2836,1 - Até 5000,3 - Sudeste
MG,Araújos,9523,2 - 5001 até 10000,3 - Sudeste
MG,Araxá,108403,6 - 100001 até 500000,3 - Sudeste
MG,Arceburgo,10990,3 - 10001 até 20000,3 - Sudeste
MG,Arcos,40658,4 - 20001 até 50000,3 - Sudeste
MG,Areado,15288,3 - 10001 até 20000,3 - Sudeste
MG,Argirita,2681,1 - Até 5000,3 - Sudeste
MG,Aricanduva,5305,2 - 5001 até 10000,3 - Sudeste
MG,Arinos,17850,3 - 10001 até 20000,3 - Sudeste
MG,Astolfo Dutra,14358,3 - 10001 até 20000,3 - Sudeste
MG,Ataléia,12496,3 - 10001 até 20000,3 - Sudeste
MG,Augusto de Lima,4833,1 - Até 5000,3 - Sudeste
MG,Baependi,19249,3 - 10001 até 20000,3 - Sudeste
MG,Baldim,7780,2 - 5001 até 10000,3 - Sudeste
MG,Bambuí,23964,4 - 20001 até 50000,3 - Sudeste
MG,Bandeira,4738,1 - Até 5000,3 - Sudeste
MG,Bandeira do Sul,5808,2 - 5001 até 10000,3 - Sudeste
MG,Barão de Cocais,33232,4 - 20001 até 50000,3 - Sudeste
MG,Barão de Monte Alto,5311,2 - 5001 até 10000,3 - Sudeste
MG,Barbacena,139061,6 - 100001 até 500000,3 - Sudeste
MG,Barra Longa,4905,1 - Até 5000,3 - Sudeste
MG,Barroso,20981,4 - 20001 até 50000,3 - Sudeste
MG,Bela Vista de Minas,10269,3 - 10001 até 20000,3 - Sudeste
MG,Belmiro Braga,3422,1 - Até 5000,3 - Sudeste
MG,Belo Horizonte,2530701,7 - Maior que 500000,3 - Sudeste
MG,Belo Oriente,27277,4 - 20001 até 50000,3 - Sudeste
MG,Belo Vale,7723,2 - 5001 até 10000,3 - Sudeste
MG,Berilo,11813,3 - 10001 até 20000,3 - Sudeste
MG,Bertópolis,4609,1 - Até 5000,3 - Sudeste
MG,Berizal,4792,1 - Até 5000,3 - Sudeste
MG,Betim,450024,6 - 100001 até 500000,3 - Sudeste
MG,Bias Fortes,3282,1 - Até 5000,3 - Sudeste
MG,Bicas,14612,3 - 10001 até 20000,3 - Sudeste
MG,Biquinhas,2482,1 - Até 5000,3 - Sudeste
MG,Boa Esperança,40308,4 - 20001 até 50000,3 - Sudeste
MG,Bocaina de Minas,5088,2 - 5001 até 10000,3 - Sudeste
MG,Bocaiúva,50521,5 - 50001 até 100000,3 - Sudeste
MG,Bom Despacho,51436,5 - 50001 até 100000,3 - Sudeste
MG,Bom Jardim de Minas,6444,2 - 5001 até 10000,3 - Sudeste
MG,Bom Jesus da Penha,4270,1 - Até 5000,3 - Sudeste
MG,Bom Jesus do Amparo,6182,2 - 5001 até 10000,3 - Sudeste
MG,Bom Jesus do Galho,14792,3 - 10001 até 20000,3 - Sudeste
MG,Bom Repouso,10527,3 - 10001 até 20000,3 - Sudeste
MG,Bom Sucesso,17612,3 - 10001 até 20000,3 - Sudeste
MG,Bonfim,6852,2 - 5001 até 10000,3 - Sudeste
MG,Bonfinópolis de Minas,5397,2 - 5001 até 10000,3 - Sudeste
MG,Bonito de Minas,11502,3 - 10001 até 20000,3 - Sudeste
MG,Borda da Mata,19809,3 - 10001 até 20000,3 - Sudeste
MG,Botelhos,14927,3 - 10001 até 20000,3 - Sudeste
MG,Botumirim,6259,2 - 5001 até 10000,3 - Sudeste
MG,Brasilândia de Minas,16950,3 - 10001 até 20000,3 - Sudeste
MG,Brasília de Minas,32460,4 - 20001 até 50000,3 - Sudeste
MG,Brás Pires,4255,1 - Até 5000,3 - Sudeste
MG,Braúnas,4737,1 - Até 5000,3 - Sudeste
MG,Brazópolis,14364,3 - 10001 até 20000,3 - Sudeste
MG,Brumadinho,41208,4 - 20001 até 50000,3 - Sudeste
MG,Bueno Brandão,10982,3 - 10001 até 20000,3 - Sudeste
MG,Buenópolis,10342,3 - 10001 até 20000,3 - Sudeste
MG,Bugre,3984,1 - Até 5000,3 - Sudeste
MG,Buritis,25179,4 - 20001 até 50000,3 - Sudeste
MG,Buritizeiro,28184,4 - 20001 até 50000,3 - Sudeste
MG,Cabeceira Grande,7025,2 - 5001 até 10000,3 - Sudeste
